metric,band,roi_a,roi_b,delta
wpli,gamma,frontal,parietal,-0.0067694103345274925
wpli,gamma,frontal,occipital,-0.0023504665587097406
wpli,gamma,frontal,temporal,-0.019128849729895592
wpli,gamma,frontal_central,frontal,-0.004136417526751757
wpli,gamma,frontal_central,frontal_central,0.010909004136919975
wpli,gamma,frontal_central,central,-0.009463702328503132
wpli,gamma,frontal_central,parietal,-0.01877550594508648
wpli,gamma,frontal_central,occipital,-0.010295344516634941
wpli,gamma,frontal_central,temporal,-0.021658804267644882
wpli,gamma,central,frontal,-0.00844616163522005
wpli,gamma,central,frontal_central,-0.009463702328503132
wpli,gamma,central,central,-0.02345280908048153
wpli,gamma,central,parietal,-0.01655811071395874
wpli,gamma,central,occipital,0.0028576254844665527
wpli,gamma,central,temporal,-0.01863374002277851
wpli,gamma,parietal,frontal,-0.0067694103345274925
wpli,gamma,parietal,frontal_central,-0.01877550594508648
wpli,gamma,parietal,central,-0.01655811071395874
wpli,gamma,parietal,parietal,-0.002955768723040819
wpli,gamma,parietal,occipital,-0.0072085983119904995
wpli,gamma,parietal,temporal,-0.008700596168637276
wpli,gamma,occipital,frontal,-0.0023504665587097406
wpli,gamma,occipital,frontal_central,-0.010295344516634941
wpli,gamma,occipital,central,0.0028576254844665527
wpli,gamma,occipital,parietal,-0.0072085983119904995
wpli,gamma,occipital,occipital,-0.0015675084432587028
wpli,gamma,occipital,temporal,-0.01806776039302349
wpli,gamma,temporal,frontal,-0.019128849729895592
wpli,gamma,temporal,frontal_central,-0.021658804267644882
wpli,gamma,temporal,central,-0.01863374002277851
wpli,gamma,temporal,parietal,-0.008700596168637276
wpli,gamma,temporal,occipital,-0.01806776039302349
wpli,gamma,temporal,temporal,-0.008004511706531048
aec,theta,frontal,frontal,0.0740230455994606
aec,theta,frontal,frontal_central,0.045209579169750214
aec,theta,frontal,central,0.05836768075823784
aec,theta,frontal,parietal,0.09326964616775513
aec,theta,frontal,occipital,0.12898513674736023
aec,theta,frontal,temporal,0.1009361743927002
aec,theta,frontal_central,frontal,0.045209579169750214
aec,theta,frontal_central,frontal_central,-0.013803140260279179
aec,theta,frontal_central,central,0.03306625410914421
aec,theta,frontal_central,parietal,0.05891912430524826
aec,theta,frontal_central,occipital,0.023175517097115517
aec,theta,frontal_central,temporal,0.05807441845536232
aec,theta,central,frontal,0.05836768075823784
aec,theta,central,frontal_central,0.03306625410914421
aec,theta,central,central,0.060339100658893585
aec,theta,central,parietal,0.025324003770947456
aec,theta,central,occipital,0.027510304003953934
aec,theta,central,temporal,0.0595398023724556
aec,theta,parietal,frontal,0.09326964616775513
aec,theta,parietal,frontal_central,0.05891912430524826
aec,theta,parietal,central,0.025324003770947456
aec,theta,parietal,parietal,0.08393098413944244
aec,theta,parietal,occipital,0.08488833904266357
aec,theta,parietal,temporal,0.08295568078756332
aec,theta,occipital,frontal,0.12898513674736023
aec,theta,occipital,frontal_central,0.023175517097115517
aec,theta,occipital,central,0.027510304003953934
aec,theta,occipital,parietal,0.08488833904266357
aec,theta,occipital,occipital,0.06837087869644165
aec,theta,occipital,temporal,0.11736513674259186
aec,theta,temporal,frontal,0.1009361743927002
aec,theta,temporal,frontal_central,0.05807441845536232
aec,theta,temporal,central,0.0595398023724556
aec,theta,temporal,parietal,0.08295568078756332
aec,theta,temporal,occipital,0.11736513674259186
aec,theta,temporal,temporal,0.13338296115398407
aec,alpha,frontal,frontal,0.022423798218369484
aec,alpha,frontal,frontal_central,0.02384563721716404
aec,alpha,frontal,central,0.02143649384379387
aec,alpha,frontal,parietal,0.02087917923927307
aec,alpha,frontal,occipital,0.03635682538151741
aec,alpha,frontal,temporal,0.037444572895765305
aec,alpha,frontal_central,frontal,0.02384563721716404
aec,alpha,frontal_central,frontal_central,0.013720154762268066
aec,alpha,frontal_central,central,0.012866780161857605
aec,alpha,frontal_central,parietal,-0.00023142567079048604
aec,alpha,frontal_central,occipital,-0.01682695746421814
aec,alpha,frontal_central,temporal,0.04248718172311783
aec,alpha,central,frontal,0.02143649384379387
aec,alpha,central,frontal_central,0.012866780161857605
aec,alpha,central,central,-0.032701972872018814
aec,alpha,central,parietal,-0.005584463477134705
aec,alpha,central,occipital,-0.01230979710817337
aec,alpha,central,temporal,-0.00572177255526185
aec,alpha,parietal,frontal,0.02087917923927307
aec,alpha,parietal,frontal_central,-0.00023142567079048604
aec,alpha,parietal,central,-0.005584463477134705
aec,alpha,parietal,parietal,0.012246707454323769
aec,alpha,parietal,occipital,-0.005837619304656982
aec,alpha,parietal,temporal,0.013291816227138042
aec,alpha,occipital,frontal,0.03635682538151741
aec,alpha,occipital,frontal_central,-0.01682695746421814
aec,alpha,occipital,central,-0.01230979710817337
aec,alpha,occipital,parietal,-0.005837619304656982
aec,alpha,occipital,occipital,0.040826160460710526
aec,alpha,occipital,temporal,0.04385128617286682
aec,alpha,temporal,frontal,0.037444572895765305
aec,alpha,temporal,frontal_central,0.04248718172311783
aec,alpha,temporal,central,-0.00572177255526185
aec,alpha,temporal,parietal,0.013291816227138042
aec,alpha,temporal,occipital,0.04385128617286682
aec,alpha,temporal,temporal,-0.02556605450809002
aec,beta,frontal,frontal,0.0022815519478172064
aec,beta,frontal,frontal_central,-0.009036228060722351
aec,beta,frontal,central,-0.01763230375945568
aec,beta,frontal,parietal,0.000697365845553577
aec,beta,frontal,occipital,-0.02610887959599495
aec,beta,frontal,temporal,-0.01812959648668766
aec,beta,frontal_central,frontal,-0.009036228060722351
aec,beta,frontal_central,frontal_central,-0.009461824782192707
aec,beta,frontal_central,central,-0.009392453357577324
aec,beta,frontal_central,parietal,-0.004491408355534077
aec,beta,frontal_central,occipital,-0.011629899963736534
aec,beta,frontal_central,temporal,0.00022786643239669502
aec,beta,central,frontal,-0.01763230375945568
aec,beta,central,frontal_central,-0.009392453357577324
aec,beta,central,central,-0.03536636382341385
aec,beta,central,parietal,0.004727635998278856
aec,beta,central,occipital,-0.024736493825912476
aec,beta,central,temporal,-0.005248439498245716
aec,beta,parietal,frontal,0.000697365845553577
aec,beta,parietal,frontal_central,-0.004491408355534077
aec,beta,parietal,central,0.004727635998278856
aec,beta,parietal,parietal,-0.0044427975080907345
aec,beta,parietal,occipital,-0.007254508789628744
aec,beta,parietal,temporal,0.008641027845442295
aec,beta,occipital,frontal,-0.02610887959599495
aec,beta,occipital,frontal_central,-0.011629899963736534
aec,beta,occipital,central,-0.024736493825912476
aec,beta,occipital,parietal,-0.007254508789628744
aec,beta,occipital,occipital,-0.07930929958820343
aec,beta,occipital,temporal,-0.022015919908881187
aec,beta,temporal,frontal,-0.01812959648668766
aec,beta,temporal,frontal_central,0.00022786643239669502
aec,beta,temporal,central,-0.005248439498245716
aec,beta,temporal,parietal,0.008641027845442295
aec,beta,temporal,occipital,-0.022015919908881187
aec,beta,temporal,temporal,0.008768243715167046
aec,gamma,frontal,frontal,-0.026182029396295547
aec,gamma,frontal,frontal_central,-0.018403256312012672
aec,gamma,frontal,central,-0.027110112830996513
aec,gamma,frontal,parietal,-0.0046663484536111355
aec,gamma,frontal,occipital,-0.018347686156630516
aec,gamma,frontal,temporal,-0.006924849934875965
aec,gamma,frontal_central,frontal,-0.018403256312012672
aec,gamma,frontal_central,frontal_central,-0.007534530479460955
aec,gamma,frontal_central,central,-0.03535052016377449
aec,gamma,frontal_central,parietal,-0.0042799185030162334
aec,gamma,frontal_central,occipital,-0.03517218679189682
aec,gamma,frontal_central,temporal,0.004225576762109995
aec,gamma,central,frontal,-0.027110112830996513
aec,gamma,central,frontal_central,-0.03535052016377449
aec,gamma,central,central,-0.03593364357948303
aec,gamma,central,parietal,0.00675096083432436
aec,gamma,central,occipital,0.007037096656858921
aec,gamma,central,temporal,-0.003776190336793661
aec,gamma,parietal,frontal,-0.0046663484536111355
aec,gamma,parietal,frontal_central,-0.0042799185030162334
aec,gamma,parietal,central,0.00675096083432436
aec,gamma,parietal,parietal,0.011418846435844898
aec,gamma,parietal,occipital,0.010996549390256405
aec,gamma,parietal,temporal,-0.007911508902907372
aec,gamma,occipital,frontal,-0.018347686156630516
aec,gamma,occipital,frontal_central,-0.03517218679189682
aec,gamma,occipital,central,0.007037096656858921
aec,gamma,occipital,parietal,0.010996549390256405
aec,gamma,occipital,occipital,-0.10303746908903122
aec,gamma,occipital,temporal,-0.012674199417233467
aec,gamma,temporal,frontal,-0.006924849934875965
aec,gamma,temporal,frontal_central,0.004225576762109995
aec,gamma,temporal,central,-0.003776190336793661
aec,gamma,temporal,parietal,-0.007911508902907372
aec,gamma,temporal,occipital,-0.012674199417233467
aec,gamma,temporal,temporal,-0.014001822099089622
