metric,band,roi_a,roi_b,delta
wpli,gamma,frontal,parietal,-0.006222844123840332
wpli,gamma,frontal,occipital,-0.006412208080291748
wpli,gamma,frontal,temporal,0.018689043819904327
wpli,gamma,frontal_central,frontal,0.007690094411373138
wpli,gamma,frontal_central,frontal_central,-0.007059507071971893
wpli,gamma,frontal_central,central,0.007392957806587219
wpli,gamma,frontal_central,parietal,-0.016350336372852325
wpli,gamma,frontal_central,occipital,-0.023872144520282745
wpli,gamma,frontal_central,temporal,0.005479879677295685
wpli,gamma,central,frontal,0.026168406009674072
wpli,gamma,central,frontal_central,0.007392957806587219
wpli,gamma,central,central,0.07785941660404205
wpli,gamma,central,parietal,0.011336244642734528
wpli,gamma,central,occipital,0.00824817270040512
wpli,gamma,central,temporal,0.011314280331134796
wpli,gamma,parietal,frontal,-0.006222844123840332
wpli,gamma,parietal,frontal_central,-0.016350336372852325
wpli,gamma,parietal,central,0.011336244642734528
wpli,gamma,parietal,parietal,-0.002667054533958435
wpli,gamma,parietal,occipital,0.0056886449456214905
wpli,gamma,parietal,temporal,0.0008637085556983948
wpli,gamma,occipital,frontal,-0.006412208080291748
wpli,gamma,occipital,frontal_central,-0.023872144520282745
wpli,gamma,occipital,central,0.00824817270040512
wpli,gamma,occipital,parietal,0.0056886449456214905
wpli,gamma,occipital,occipital,0.03224523365497589
wpli,gamma,occipital,temporal,0.0067123472690582275
wpli,gamma,temporal,frontal,0.018689043819904327
wpli,gamma,temporal,frontal_central,0.005479879677295685
wpli,gamma,temporal,central,0.011314280331134796
wpli,gamma,temporal,parietal,0.0008637085556983948
wpli,gamma,temporal,occipital,0.0067123472690582275
wpli,gamma,temporal,temporal,0.037439920008182526
aec,theta,frontal,frontal,0.08480226248502731
aec,theta,frontal,frontal_central,0.06324975192546844
aec,theta,frontal,central,0.07537390291690826
aec,theta,frontal,parietal,0.06866366416215897
aec,theta,frontal,occipital,0.08859799802303314
aec,theta,frontal,temporal,0.11126492917537689
aec,theta,frontal_central,frontal,0.06324975192546844
aec,theta,frontal_central,frontal_central,0.015623234212398529
aec,theta,frontal_central,central,0.01815519481897354
aec,theta,frontal_central,parietal,0.07609310746192932
aec,theta,frontal_central,occipital,0.05278383195400238
aec,theta,frontal_central,temporal,0.09832634776830673
aec,theta,central,frontal,0.07537390291690826
aec,theta,central,frontal_central,0.01815519481897354
aec,theta,central,central,0.02922644652426243
aec,theta,central,parietal,0.032042600214481354
aec,theta,central,occipital,0.11006814241409302
aec,theta,central,temporal,0.06378380209207535
aec,theta,parietal,frontal,0.06866366416215897
aec,theta,parietal,frontal_central,0.07609310746192932
aec,theta,parietal,central,0.032042600214481354
aec,theta,parietal,parietal,0.018108772113919258
aec,theta,parietal,occipital,0.0859784483909607
aec,theta,parietal,temporal,0.01633557677268982
aec,theta,occipital,frontal,0.08859799802303314
aec,theta,occipital,frontal_central,0.05278383195400238
aec,theta,occipital,central,0.11006814241409302
aec,theta,occipital,parietal,0.0859784483909607
aec,theta,occipital,occipital,0.07298712432384491
aec,theta,occipital,temporal,0.12302735447883606
aec,theta,temporal,frontal,0.11126492917537689
aec,theta,temporal,frontal_central,0.09832634776830673
aec,theta,temporal,central,0.06378380209207535
aec,theta,temporal,parietal,0.01633557677268982
aec,theta,temporal,occipital,0.12302735447883606
aec,theta,temporal,temporal,0.07989087700843811
aec,alpha,frontal,frontal,0.04248396307229996
aec,alpha,frontal,frontal_central,0.0021357163786888123
aec,alpha,frontal,central,0.014139026403427124
aec,alpha,frontal,parietal,0.05699124187231064
aec,alpha,frontal,occipital,0.10464094579219818
aec,alpha,frontal,temporal,0.024394437670707703
aec,alpha,frontal_central,frontal,0.0021357163786888123
aec,alpha,frontal_central,frontal_central,-0.016199979931116104
aec,alpha,frontal_central,central,0.00045435503125190735
aec,alpha,frontal_central,parietal,0.04585249349474907
aec,alpha,frontal_central,occipital,0.0794982761144638
aec,alpha,frontal_central,temporal,0.009743776172399521
aec,alpha,central,frontal,0.014139026403427124
aec,alpha,central,frontal_central,0.00045435503125190735
aec,alpha,central,central,0.019296996295452118
aec,alpha,central,parietal,0.002971697598695755
aec,alpha,central,occipital,0.05949607118964195
aec,alpha,central,temporal,0.007941240444779396
aec,alpha,parietal,frontal,0.05699124187231064
aec,alpha,parietal,frontal_central,0.04585249349474907
aec,alpha,parietal,central,0.002971697598695755
aec,alpha,parietal,parietal,0.033593639731407166
aec,alpha,parietal,occipital,0.0343405082821846
aec,alpha,parietal,temporal,0.03485248237848282
aec,alpha,occipital,frontal,0.10464094579219818
aec,alpha,occipital,frontal_central,0.0794982761144638
aec,alpha,occipital,central,0.05949607118964195
aec,alpha,occipital,parietal,0.0343405082821846
aec,alpha,occipital,occipital,0.007001861929893494
aec,alpha,occipital,temporal,0.05728103965520859
aec,alpha,temporal,frontal,0.024394437670707703
aec,alpha,temporal,frontal_central,0.009743776172399521
aec,alpha,temporal,central,0.007941240444779396
aec,alpha,temporal,parietal,0.03485248237848282
aec,alpha,temporal,occipital,0.05728103965520859
aec,alpha,temporal,temporal,-0.03986769914627075
aec,beta,frontal,frontal,-0.0007310155779123306
aec,beta,frontal,frontal_central,-0.01185888797044754
aec,beta,frontal,central,-0.01097843050956726
aec,beta,frontal,parietal,0.0217709019780159
aec,beta,frontal,occipital,-0.02594013512134552
aec,beta,frontal,temporal,-0.03404536470770836
aec,beta,frontal_central,frontal,-0.01185888797044754
aec,beta,frontal_central,frontal_central,0.0076710013672709465
aec,beta,frontal_central,central,-0.010394947603344917
aec,beta,frontal_central,parietal,0.011857520788908005
aec,beta,frontal_central,occipital,-0.012137524783611298
aec,beta,frontal_central,temporal,-0.0070053283125162125
aec,beta,central,frontal,-0.01097843050956726
aec,beta,central,frontal_central,-0.010394947603344917
aec,beta,central,central,0.006029898300766945
aec,beta,central,parietal,0.03256215527653694
aec,beta,central,occipital,-0.006437317468225956
aec,beta,central,temporal,-0.05790740251541138
aec,beta,parietal,frontal,0.0217709019780159
aec,beta,parietal,frontal_central,0.011857520788908005
aec,beta,parietal,central,0.03256215527653694
aec,beta,parietal,parietal,-0.01751786842942238
aec,beta,parietal,occipital,-0.017100851982831955
aec,beta,parietal,temporal,-0.03667330741882324
aec,beta,occipital,frontal,-0.02594013512134552
aec,beta,occipital,frontal_central,-0.012137524783611298
aec,beta,occipital,central,-0.006437317468225956
aec,beta,occipital,parietal,-0.017100851982831955
aec,beta,occipital,occipital,-0.0941510796546936
aec,beta,occipital,temporal,-0.023943472653627396
aec,beta,temporal,frontal,-0.03404536470770836
aec,beta,temporal,frontal_central,-0.0070053283125162125
aec,beta,temporal,central,-0.05790740251541138
aec,beta,temporal,parietal,-0.03667330741882324
aec,beta,temporal,occipital,-0.023943472653627396
aec,beta,temporal,temporal,0.013058846816420555
aec,gamma,frontal,frontal,-0.002306181937456131
aec,gamma,frontal,frontal_central,0.0013275183737277985
aec,gamma,frontal,central,-0.0027707554399967194
aec,gamma,frontal,parietal,-0.023071374744176865
aec,gamma,frontal,occipital,-0.0038537606596946716
aec,gamma,frontal,temporal,-0.012078732252120972
aec,gamma,frontal_central,frontal,0.0013275183737277985
aec,gamma,frontal_central,frontal_central,-0.00517312902957201
aec,gamma,frontal_central,central,-0.043071288615465164
aec,gamma,frontal_central,parietal,0.007164252921938896
aec,gamma,frontal_central,occipital,-0.033868707716464996
aec,gamma,frontal_central,temporal,-0.00038413703441619873
aec,gamma,central,frontal,-0.0027707554399967194
aec,gamma,central,frontal_central,-0.043071288615465164
aec,gamma,central,central,-0.0013952720910310745
aec,gamma,central,parietal,0.02000739797949791
aec,gamma,central,occipital,0.023482268676161766
aec,gamma,central,temporal,-0.002927983645349741
aec,gamma,parietal,frontal,-0.023071374744176865
aec,gamma,parietal,frontal_central,0.007164252921938896
aec,gamma,parietal,central,0.02000739797949791
aec,gamma,parietal,parietal,-0.019148025661706924
aec,gamma,parietal,occipital,-0.004171102307736874
aec,gamma,parietal,temporal,-0.022933395579457283
aec,gamma,occipital,frontal,-0.0038537606596946716
aec,gamma,occipital,frontal_central,-0.033868707716464996
aec,gamma,occipital,central,0.023482268676161766
aec,gamma,occipital,parietal,-0.004171102307736874
aec,gamma,occipital,occipital,-0.021721718832850456
aec,gamma,occipital,temporal,-0.0563080757856369
aec,gamma,temporal,frontal,-0.012078732252120972
aec,gamma,temporal,frontal_central,-0.00038413703441619873
aec,gamma,temporal,central,-0.002927983645349741
aec,gamma,temporal,parietal,-0.022933395579457283
aec,gamma,temporal,occipital,-0.0563080757856369
aec,gamma,temporal,temporal,-0.09655972570180893
