scenario,n_epochs,feature,n_subjects_paired,ctrl_mean,scen_mean,pct_change,cohens_d,p_wilcoxon,p_fdr,significant
coupon_expired,4,eye_2,4,0.0239833181258291,0.015909090638160706,-33.66601490102719,-0.1859520508742488,0.875,0.875,False
coupon_expired,4,eye_3,4,0.049898955738171935,0.048901970498263836,-1.9980082211368055,-0.009796721996492341,1.0,1.0,False
coupon_expired,4,eye_4,4,0.05064542801119387,0.048901970498263836,-3.4424775896892634,-0.017280095079651538,1.0,1.0,False
coupon_expired,4,eye_5,4,53.072553634643555,48.387293338775635,-8.828028754962244,-0.15761460138822167,0.875,0.875,False
coupon_expired,4,mouse_0,4,0.463431641459465,0.5261806026101112,13.540068377613057,0.6942793085705803,0.375,0.4596774193548387,False
coupon_expired,4,mouse_1,4,0.31862539052963257,0.1924669463187456,-39.59459852260564,-1.0540736157382016,0.125,0.19791666666666666,False
coupon_expired,4,mouse_2,4,453.35382080078125,328.69890213012695,-27.496165897629947,-0.6449342777246159,0.25,0.25675675675675674,False
coupon_expired,4,mouse_3,4,15.521690368652344,-477.59544563293457,-3176.955114336715,-1.0875007012424347,0.25,0.25675675675675674,False
coupon_expired,4,mouse_4,4,0.34761739522218704,0.4404762014746666,26.71293424956882,0.3995241923325956,1.0,1.0,False
coupon_expired,4,mouse_5,4,0.009806787711568177,0.0,-99.99999898029812,-2.429804787313916,0.125,0.19791666666666666,False
coupon_expired,4,mouse_6,4,0.00425534624082502,0.0,-99.99999765001503,-0.93028432439519,0.25,0.25675675675675674,False
coupon_min_spend,13,frontal_theta,9,0.5834265599648157,0.9863330589400398,69.05864877499974,0.16711508603009215,0.8203125,0.8424831081081081,False
coupon_min_spend,13,frontal_alpha,9,0.13406980260171825,-0.29917074905501473,-323.145512953888,-0.15326747780548802,0.8203125,0.8203125,False
coupon_min_spend,13,frontal_beta,9,0.4938000937302907,0.8652797904279497,75.22876186923713,0.24728140746309804,0.49609375,0.6019965277777778,False
coupon_min_spend,13,frontal_gamma,9,0.4947039749887254,0.6937140292591519,40.2281089887612,0.2831628609495708,0.5703125,0.6019965277777778,False
coupon_min_spend,13,frontal_central_theta,9,0.7257402986288071,0.38895270062817466,-46.40607646985336,-0.256083182677769,0.734375,0.8203125,False
coupon_min_spend,13,frontal_central_alpha,9,0.09801791939470503,0.35309231157104176,260.23240800384053,0.12654413122129737,0.5703125,0.6567234848484849,False
coupon_min_spend,13,frontal_central_beta,9,0.5129477994309531,0.9213227497206794,79.61335454858178,1.1868925972828588,0.01953125,0.028545673076923076,True
coupon_min_spend,13,frontal_central_gamma,9,0.6023638844490051,0.42176374130778843,-29.981900936247786,-0.21633272496578645,0.734375,0.7973214285714286,False
coupon_min_spend,13,central_theta,9,0.49323850052638185,-0.2584306200345357,-152.39465686606889,-0.26259002457801167,0.359375,0.5057870370370371,False
coupon_min_spend,13,central_alpha,9,0.25249503138992524,0.8930875700381067,253.70500752754083,0.31279040417854964,0.49609375,0.6019965277777778,False
coupon_min_spend,13,central_beta,9,0.38715988569310866,0.454110528031985,17.29276322151142,0.055214563438559794,0.734375,0.7973214285714286,False
