metric,band,roi_a,roi_b,delta
wpli,gamma,frontal,central,0.005054041743278503
wpli,gamma,frontal,parietal,-0.004438947886228561
wpli,gamma,frontal,occipital,-0.010720506310462952
wpli,gamma,frontal,temporal,-0.009886618703603745
wpli,gamma,frontal_central,frontal,-0.003828246146440506
wpli,gamma,frontal_central,frontal_central,0.005383897572755814
wpli,gamma,frontal_central,central,-0.00036234036087989807
wpli,gamma,frontal_central,parietal,-0.003532934933900833
wpli,gamma,frontal_central,occipital,-0.006896618753671646
wpli,gamma,frontal_central,temporal,0.007483363151550293
wpli,gamma,central,frontal,0.005054041743278503
wpli,gamma,central,frontal_central,-0.00036234036087989807
wpli,gamma,central,central,-0.011868327856063843
wpli,gamma,central,parietal,0.0014542937278747559
wpli,gamma,central,occipital,0.012324359267950058
wpli,gamma,central,temporal,-0.0033098720014095306
wpli,gamma,parietal,frontal,-0.004438947886228561
wpli,gamma,parietal,frontal_central,-0.003532934933900833
wpli,gamma,parietal,central,0.0014542937278747559
wpli,gamma,parietal,parietal,-0.004636488854885101
wpli,gamma,parietal,occipital,0.0026983581483364105
wpli,gamma,parietal,temporal,0.007074739784002304
wpli,gamma,occipital,frontal,-0.010720506310462952
wpli,gamma,occipital,frontal_central,-0.006896618753671646
wpli,gamma,occipital,central,0.012324359267950058
wpli,gamma,occipital,parietal,0.0026983581483364105
wpli,gamma,occipital,occipital,0.011863578110933304
wpli,gamma,occipital,temporal,0.005250614136457443
wpli,gamma,temporal,frontal,-0.009886618703603745
wpli,gamma,temporal,frontal_central,0.007483363151550293
wpli,gamma,temporal,central,-0.0033098720014095306
wpli,gamma,temporal,parietal,0.007074739784002304
wpli,gamma,temporal,occipital,0.005250614136457443
wpli,gamma,temporal,temporal,0.011448405683040619
aec,theta,frontal,frontal,-0.000237906351685524
aec,theta,frontal,frontal_central,0.004756327718496323
aec,theta,frontal,central,0.03344571962952614
aec,theta,frontal,parietal,-0.01074021402746439
aec,theta,frontal,occipital,0.015230873599648476
aec,theta,frontal,temporal,0.041222769767045975
aec,theta,frontal_central,frontal,0.004756327718496323
aec,theta,frontal_central,frontal_central,-0.020924536511301994
aec,theta,frontal_central,central,0.014190085232257843
aec,theta,frontal_central,parietal,0.020289558917284012
aec,theta,frontal_central,occipital,0.012592118233442307
aec,theta,frontal_central,temporal,0.035289108753204346
aec,theta,central,frontal,0.03344571962952614
aec,theta,central,frontal_central,0.014190085232257843
aec,theta,central,central,0.08543996512889862
aec,theta,central,parietal,0.04349534586071968
aec,theta,central,occipital,0.04236315190792084
aec,theta,central,temporal,0.051310569047927856
aec,theta,parietal,frontal,-0.01074021402746439
aec,theta,parietal,frontal_central,0.020289558917284012
aec,theta,parietal,central,0.04349534586071968
aec,theta,parietal,parietal,0.009283365681767464
aec,theta,parietal,occipital,-0.003077336587011814
aec,theta,parietal,temporal,0.04721197485923767
aec,theta,occipital,frontal,0.015230873599648476
aec,theta,occipital,frontal_central,0.012592118233442307
aec,theta,occipital,central,0.04236315190792084
aec,theta,occipital,parietal,-0.003077336587011814
aec,theta,occipital,occipital,-0.012243594974279404
aec,theta,occipital,temporal,0.03466979041695595
aec,theta,temporal,frontal,0.041222769767045975
aec,theta,temporal,frontal_central,0.035289108753204346
aec,theta,temporal,central,0.051310569047927856
aec,theta,temporal,parietal,0.04721197485923767
aec,theta,temporal,occipital,0.03466979041695595
aec,theta,temporal,temporal,0.06797371804714203
aec,alpha,frontal,frontal,0.000622916966676712
aec,alpha,frontal,frontal_central,0.004880664870142937
aec,alpha,frontal,central,0.005757294595241547
aec,alpha,frontal,parietal,-0.0036748023703694344
aec,alpha,frontal,occipital,-0.007062072865664959
aec,alpha,frontal,temporal,0.03435033932328224
aec,alpha,frontal_central,frontal,0.004880664870142937
aec,alpha,frontal_central,frontal_central,-0.015158445574343204
aec,alpha,frontal_central,central,-0.02304740622639656
aec,alpha,frontal_central,parietal,0.002526276744902134
aec,alpha,frontal_central,occipital,-0.017609156668186188
aec,alpha,frontal_central,temporal,0.025166071951389313
aec,alpha,central,frontal,0.005757294595241547
aec,alpha,central,frontal_central,-0.02304740622639656
aec,alpha,central,central,-0.019144847989082336
aec,alpha,central,parietal,-0.00029968004673719406
aec,alpha,central,occipital,-0.04236981272697449
aec,alpha,central,temporal,0.027365228161215782
aec,alpha,parietal,frontal,-0.0036748023703694344
aec,alpha,parietal,frontal_central,0.002526276744902134
aec,alpha,parietal,central,-0.00029968004673719406
aec,alpha,parietal,parietal,0.010580240748822689
aec,alpha,parietal,occipital,-0.03171684592962265
aec,alpha,parietal,temporal,0.013482627458870411
aec,alpha,occipital,frontal,-0.007062072865664959
aec,alpha,occipital,frontal_central,-0.017609156668186188
aec,alpha,occipital,central,-0.04236981272697449
aec,alpha,occipital,parietal,-0.03171684592962265
aec,alpha,occipital,occipital,-0.05299253761768341
aec,alpha,occipital,temporal,0.00026875920593738556
aec,alpha,temporal,frontal,0.03435033932328224
aec,alpha,temporal,frontal_central,0.025166071951389313
aec,alpha,temporal,central,0.027365228161215782
aec,alpha,temporal,parietal,0.013482627458870411
aec,alpha,temporal,occipital,0.00026875920593738556
aec,alpha,temporal,temporal,0.04219876974821091
aec,beta,frontal,frontal,-0.008471917361021042
aec,beta,frontal,frontal_central,-0.0033521289005875587
aec,beta,frontal,central,-0.01189478300511837
aec,beta,frontal,parietal,0.003019494004547596
aec,beta,frontal,occipital,-0.012704651802778244
aec,beta,frontal,temporal,0.00904080830514431
aec,beta,frontal_central,frontal,-0.0033521289005875587
aec,beta,frontal_central,frontal_central,0.0063889846205711365
aec,beta,frontal_central,central,0.019479263573884964
