metric,band,roi_a,roi_b,delta
wpli,gamma,central,temporal,0.0028818415012210608
wpli,gamma,parietal,frontal,-0.012707729823887348
wpli,gamma,parietal,frontal_central,-0.006222774740308523
wpli,gamma,parietal,central,-0.010355042293667793
wpli,gamma,parietal,parietal,-0.02302556298673153
wpli,gamma,parietal,occipital,0.0005244943895377219
wpli,gamma,parietal,temporal,0.0012306405697017908
wpli,gamma,occipital,frontal,-0.017249150201678276
wpli,gamma,occipital,frontal_central,0.005818711593747139
wpli,gamma,occipital,central,-0.008577901870012283
wpli,gamma,occipital,parietal,0.0005244943895377219
wpli,gamma,occipital,occipital,0.010420560836791992
wpli,gamma,occipital,temporal,0.0009806520538404584
wpli,gamma,temporal,frontal,-0.007508105598390102
wpli,gamma,temporal,frontal_central,0.007161855697631836
wpli,gamma,temporal,central,0.0028818415012210608
wpli,gamma,temporal,parietal,0.0012306405697017908
wpli,gamma,temporal,occipital,0.0009806520538404584
wpli,gamma,temporal,temporal,-0.005334546323865652
aec,theta,frontal,frontal,-0.054005663841962814
aec,theta,frontal,frontal_central,-0.04463823512196541
aec,theta,frontal,central,0.036586835980415344
aec,theta,frontal,parietal,-0.05770927667617798
aec,theta,frontal,occipital,-0.04206199198961258
aec,theta,frontal,temporal,-0.0020123322028666735
aec,theta,frontal_central,frontal,-0.04463823512196541
aec,theta,frontal_central,frontal_central,-0.010386941954493523
aec,theta,frontal_central,central,0.03459562733769417
aec,theta,frontal_central,parietal,-0.019837114959955215
aec,theta,frontal_central,occipital,-0.028593851253390312
aec,theta,frontal_central,temporal,0.014921072870492935
aec,theta,central,frontal,0.036586835980415344
aec,theta,central,frontal_central,0.03459562733769417
aec,theta,central,central,0.04144682362675667
aec,theta,central,parietal,0.07901502400636673
aec,theta,central,occipital,0.07242819666862488
aec,theta,central,temporal,0.07110205292701721
aec,theta,parietal,frontal,-0.05770927667617798
aec,theta,parietal,frontal_central,-0.019837114959955215
aec,theta,parietal,central,0.07901502400636673
aec,theta,parietal,parietal,-0.006830473430454731
aec,theta,parietal,occipital,-0.052377235144376755
aec,theta,parietal,temporal,0.058391768485307693
aec,theta,occipital,frontal,-0.04206199198961258
aec,theta,occipital,frontal_central,-0.028593851253390312
aec,theta,occipital,central,0.07242819666862488
aec,theta,occipital,parietal,-0.052377235144376755
aec,theta,occipital,occipital,-0.057454124093055725
aec,theta,occipital,temporal,-0.03638741001486778
aec,theta,temporal,frontal,-0.0020123322028666735
aec,theta,temporal,frontal_central,0.014921072870492935
