metric,scenario,band,roi_a,roi_b,delta_mean,cohens_d,t_p_raw,t_p_fdr,wilcoxon_p_raw,wilcoxon_p_fdr,perm_p_raw,direction,significant,n_subjects
aec,network_jitter,theta,frontal,occipital,0.08582714200019836,1.372363979170643,0.0033576339163129527,0.0315228230261329,0.0078125,0.0615234375,0.009950248756218905,increase,True,9
aec,network_jitter,theta,frontal_central,parietal,0.033918604254722595,1.3103644266974142,0.004349997926340756,0.0315228230261329,0.0078125,0.0615234375,0.009950248756218905,increase,True,9
aec,network_jitter,theta,parietal,occipital,0.04230041801929474,1.3021635282634565,0.0045032604323047,0.0315228230261329,0.01171875,0.0615234375,0.009950248756218905,increase,True,9
