metric,band,roi_a,roi_b,delta
wpli,gamma,frontal,occipital,-0.002836120082065463
wpli,gamma,frontal,temporal,-0.007081091403961182
wpli,gamma,frontal_central,frontal,0.016572605818510056
wpli,gamma,frontal_central,frontal_central,-0.0019867182709276676
wpli,gamma,frontal_central,central,0.002010828349739313
wpli,gamma,frontal_central,parietal,0.015071183443069458
wpli,gamma,frontal_central,occipital,0.0028522969223558903
wpli,gamma,frontal_central,temporal,0.013480585999786854
wpli,gamma,central,frontal,-0.007909173145890236
wpli,gamma,central,frontal_central,0.002010828349739313
wpli,gamma,central,central,-0.009565779939293861
wpli,gamma,central,parietal,0.0036260962951928377
wpli,gamma,central,occipital,-0.014618540182709694
wpli,gamma,central,temporal,-0.016604751348495483
wpli,gamma,parietal,frontal,0.00453378539532423
wpli,gamma,parietal,frontal_central,0.015071183443069458
wpli,gamma,parietal,central,0.0036260962951928377
wpli,gamma,parietal,parietal,0.010792565532028675
wpli,gamma,parietal,occipital,-0.01708941161632538
wpli,gamma,parietal,temporal,0.01164479274302721
wpli,gamma,occipital,frontal,-0.002836120082065463
wpli,gamma,occipital,frontal_central,0.0028522969223558903
wpli,gamma,occipital,central,-0.014618540182709694
wpli,gamma,occipital,parietal,-0.01708941161632538
wpli,gamma,occipital,occipital,-0.0023344666697084904
wpli,gamma,occipital,temporal,0.0044068871065974236
wpli,gamma,temporal,frontal,-0.007081091403961182
wpli,gamma,temporal,frontal_central,0.013480585999786854
wpli,gamma,temporal,central,-0.016604751348495483
wpli,gamma,temporal,parietal,0.01164479274302721
wpli,gamma,temporal,occipital,0.0044068871065974236
wpli,gamma,temporal,temporal,0.023842494934797287
aec,theta,frontal,frontal,-0.04736154526472092
aec,theta,frontal,frontal_central,-0.028474975377321243
aec,theta,frontal,central,0.022318389266729355
aec,theta,frontal,parietal,-0.03121001087129116
aec,theta,frontal,occipital,-0.0765521377325058
aec,theta,frontal,temporal,-0.0251945611089468
aec,theta,frontal_central,frontal,-0.028474975377321243
aec,theta,frontal_central,frontal_central,-0.006181088276207447
aec,theta,frontal_central,central,-0.03352119401097298
aec,theta,frontal_central,parietal,0.007539649493992329
aec,theta,frontal_central,occipital,-0.0181416068226099
aec,theta,frontal_central,temporal,0.013508285395801067
aec,theta,central,frontal,0.022318389266729355
aec,theta,central,frontal_central,-0.03352119401097298
aec,theta,central,central,0.005752092693001032
aec,theta,central,parietal,-0.02430610917508602
aec,theta,central,occipital,-0.006327900104224682
aec,theta,central,temporal,-0.02143910899758339
aec,theta,parietal,frontal,-0.03121001087129116
aec,theta,parietal,frontal_central,0.007539649493992329
aec,theta,parietal,central,-0.02430610917508602
aec,theta,parietal,parietal,-0.051387540996074677
aec,theta,parietal,occipital,0.02162068895995617
aec,theta,parietal,temporal,0.013710388913750648
aec,theta,occipital,frontal,-0.0765521377325058
aec,theta,occipital,frontal_central,-0.0181416068226099
aec,theta,occipital,central,-0.006327900104224682
aec,theta,occipital,parietal,0.02162068895995617
aec,theta,occipital,occipital,0.03327084705233574
aec,theta,occipital,temporal,-0.018178865313529968
aec,theta,temporal,frontal,-0.0251945611089468
aec,theta,temporal,frontal_central,0.013508285395801067
aec,theta,temporal,central,-0.02143910899758339
aec,theta,temporal,parietal,0.013710388913750648
aec,theta,temporal,occipital,-0.018178865313529968
aec,theta,temporal,temporal,0.015667691826820374
aec,alpha,frontal,frontal,0.08246797323226929
aec,alpha,frontal,frontal_central,0.02211102470755577
aec,alpha,frontal,central,0.047902911901474
aec,alpha,frontal,parietal,0.015880238264799118
aec,alpha,frontal,occipital,-0.01414875965565443
aec,alpha,frontal,temporal,0.07044366002082825
aec,alpha,frontal_central,frontal,0.02211102470755577
aec,alpha,frontal_central,frontal_central,-0.03519723564386368
aec,alpha,frontal_central,central,-0.02978726662695408
aec,alpha,frontal_central,parietal,-0.00023426712141372263
aec,alpha,frontal_central,occipital,-0.021613001823425293
aec,alpha,frontal_central,temporal,0.010670771822333336
aec,alpha,central,frontal,0.047902911901474
aec,alpha,central,frontal_central,-0.02978726662695408
aec,alpha,central,central,0.01984545961022377
aec,alpha,central,parietal,-0.0027576207648962736
aec,alpha,central,occipital,-0.05216037109494209
aec,alpha,central,temporal,0.023621413856744766
aec,alpha,parietal,frontal,0.015880238264799118
aec,alpha,parietal,frontal_central,-0.00023426712141372263
aec,alpha,parietal,central,-0.0027576207648962736
aec,alpha,parietal,parietal,-0.012274285778403282
aec,alpha,parietal,occipital,-0.03240055963397026
aec,alpha,parietal,temporal,0.0631260946393013
aec,alpha,occipital,frontal,-0.01414875965565443
aec,alpha,occipital,frontal_central,-0.021613001823425293
aec,alpha,occipital,central,-0.05216037109494209
aec,alpha,occipital,parietal,-0.03240055963397026
aec,alpha,occipital,occipital,-0.09927058219909668
aec,alpha,occipital,temporal,0.04561571776866913
aec,alpha,temporal,frontal,0.07044366002082825
aec,alpha,temporal,frontal_central,0.010670771822333336
aec,alpha,temporal,central,0.023621413856744766
aec,alpha,temporal,parietal,0.0631260946393013
aec,alpha,temporal,occipital,0.04561571776866913
aec,alpha,temporal,temporal,0.09812149405479431
aec,beta,frontal,frontal,0.0425872877240181
aec,beta,frontal,frontal_central,-0.016735602170228958
aec,beta,frontal,central,0.002181106712669134
aec,beta,frontal,parietal,-0.00432537030428648
aec,beta,frontal,occipital,0.007052953355014324
aec,beta,frontal,temporal,0.011276179924607277
aec,beta,frontal_central,frontal,-0.016735602170228958
aec,beta,frontal_central,frontal_central,-0.025563666597008705
aec,beta,frontal_central,central,-0.016124911606311798
aec,beta,frontal_central,parietal,-0.0018550276290625334
aec,beta,frontal_central,occipital,0.0007872089627198875
aec,beta,frontal_central,temporal,0.01803770288825035
aec,beta,central,frontal,0.002181106712669134
aec,beta,central,frontal_central,-0.016124911606311798
aec,beta,central,central,-0.005371174309402704
aec,beta,central,parietal,0.01752689853310585
aec,beta,central,occipital,-0.003726959228515625
aec,beta,central,temporal,0.010356452316045761
aec,beta,parietal,frontal,-0.00432537030428648
aec,beta,parietal,frontal_central,-0.0018550276290625334
aec,beta,parietal,central,0.01752689853310585
aec,beta,parietal,parietal,0.0040287659503519535
aec,beta,parietal,occipital,-0.013941007666289806
aec,beta,parietal,temporal,0.03153097257018089
aec,beta,occipital,frontal,0.007052953355014324
aec,beta,occipital,frontal_central,0.0007872089627198875
aec,beta,occipital,central,-0.003726959228515625
aec,beta,occipital,parietal,-0.013941007666289806
aec,beta,occipital,occipital,0.0031703889835625887
aec,beta,occipital,temporal,-0.004805222153663635
aec,beta,temporal,frontal,0.011276179924607277
aec,beta,temporal,frontal_central,0.01803770288825035
aec,beta,temporal,central,0.010356452316045761
aec,beta,temporal,parietal,0.03153097257018089
aec,beta,temporal,occipital,-0.004805222153663635
aec,beta,temporal,temporal,0.03951799124479294
aec,gamma,frontal,frontal,-0.004953897092491388
aec,gamma,frontal,frontal_central,-0.019762685522437096
aec,gamma,frontal,central,0.006000387016683817
aec,gamma,frontal,parietal,0.008175747469067574
aec,gamma,frontal,occipital,-0.005195101257413626
aec,gamma,frontal,temporal,-0.011900356970727444
aec,gamma,frontal_central,frontal,-0.019762685522437096
aec,gamma,frontal_central,frontal_central,0.012313324958086014
aec,gamma,frontal_central,central,-0.031705163419246674
aec,gamma,frontal_central,parietal,0.044777460396289825
aec,gamma,frontal_central,occipital,-0.010069482028484344
aec,gamma,frontal_central,temporal,0.00179070676676929
aec,gamma,central,frontal,0.006000387016683817
aec,gamma,central,frontal_central,-0.031705163419246674
aec,gamma,central,central,0.023224815726280212
aec,gamma,central,parietal,0.02652793563902378
aec,gamma,central,occipital,0.012366886250674725
aec,gamma,central,temporal,-0.014308566227555275
aec,gamma,parietal,frontal,0.008175747469067574
aec,gamma,parietal,frontal_central,0.044777460396289825
aec,gamma,parietal,central,0.02652793563902378
aec,gamma,parietal,parietal,0.01985878497362137
aec,gamma,parietal,occipital,-0.005014500115066767
aec,gamma,parietal,temporal,-0.0026792846620082855
aec,gamma,occipital,frontal,-0.005195101257413626
aec,gamma,occipital,frontal_central,-0.010069482028484344
aec,gamma,occipital,central,0.012366886250674725
aec,gamma,occipital,parietal,-0.005014500115066767
aec,gamma,occipital,occipital,-0.016031133010983467
aec,gamma,occipital,temporal,-0.01971011981368065
aec,gamma,temporal,frontal,-0.011900356970727444
aec,gamma,temporal,frontal_central,0.00179070676676929
aec,gamma,temporal,central,-0.014308566227555275
aec,gamma,temporal,parietal,-0.0026792846620082855
aec,gamma,temporal,occipital,-0.01971011981368065
aec,gamma,temporal,temporal,-0.02664852701127529
